person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21.0,1,0,75895.0,0,0,10000.0,3,7.66,0.13,4.0,648,1,0
26.0,0,1,75549.0,5,0,21650.0,4,12.69,0.29,4.0,622,1,0
23.0,1,1,145159.0,1,3,8000.0,1,14.61,0.06,4.0,623,1,0
25.0,1,1,148701.0,3,3,8000.0,3,12.53,0.05,3.0,605,1,0
25.0,1,3,76142.0,4,2,15000.0,3,17.58,0.2,4.0,690,1,0
26.0,1,4,151245.0,3,3,8000.0,3,9.63,0.05,3.0,647,1,0
23.0,1,0,152231.0,0,3,8000.0,4,13.23,0.05,3.0,658,1,0
23.0,0,3,75520.0,4,0,7200.0,5,8.9,0.1,4.0,623,1,0
24.0,0,1,75557.0,2,0,4000.0,4,8.9,0.05,4.0,713,0,0
23.0,0,0,157085.0,0,3,8000.0,3,11.99,0.05,3.0,675,1,0
26.0,0,0,76194.0,3,0,11000.0,0,11.01,0.14,3.0,652,0,0
25.0,0,3,163071.0,2,3,8000.0,5,11.01,0.05,3.0,599,1,0
23.0,1,1,75535.0,0,0,7000.0,3,13.06,0.09,4.0,611,0,0
24.0,0,1,75777.0,0,0,9500.0,1,6.54,0.13,2.0,670,0,0
22.0,0,1,75908.0,0,0,2400.0,1,14.46,0.03,2.0,621,0,0
22.0,0,4,75733.0,3,0,12600.0,5,13.85,0.17,2.0,612,1,0
25.0,1,4,75876.0,2,0,12500.0,1,14.96,0.16,3.0,682,0,0
25.0,0,4,76232.0,5,0,2000.0,2,10.99,0.03,4.0,688,1,0
22.0,1,0,58675.0,1,3,8050.0,1,10.0,0.14,2.0,497,1,0
21.0,1,0,61010.0,0,3,8075.0,0,6.17,0.13,2.0,520,1,0
22.0,1,0,65707.0,1,3,8075.0,4,13.06,0.12,3.0,615,1,0
23.0,1,1,75779.0,0,0,12000.0,1,6.91,0.16,2.0,661,1,0
23.0,1,4,94489.0,1,3,8100.0,0,7.29,0.09,2.0,534,1,0
24.0,0,3,103040.0,2,3,8100.0,2,11.01,0.08,2.0,672,1,0
25.0,1,0,75915.0,0,0,8000.0,2,7.51,0.11,2.0,587,1,0
23.0,1,4,36755.0,1,3,8125.0,1,12.68,0.22,3.0,574,1,0
21.0,0,0,75708.0,0,0,5000.0,1,12.53,0.07,3.0,601,1,0
21.0,0,0,75800.0,0,0,13200.0,1,7.9,0.17,3.0,655,1,0
26.0,0,1,68229.0,4,3,8150.0,2,12.87,0.12,4.0,693,1,0
26.0,1,1,75897.0,3,0,8000.0,3,11.49,0.11,2.0,571,1,0
22.0,1,3,76278.0,0,0,10000.0,4,5.99,0.13,3.0,604,1,0
25.0,1,0,41571.0,4,3,8200.0,5,12.21,0.2,4.0,714,1,0
24.0,1,4,76212.0,0,0,6000.0,5,5.79,0.08,2.0,606,1,0
26.0,1,3,49089.0,4,3,8200.0,5,6.62,0.17,4.0,602,1,0
24.0,1,3,50666.0,0,3,8200.0,3,11.36,0.16,2.0,545,1,0
23.0,1,3,67176.0,1,3,8200.0,4,13.11,0.12,3.0,607,1,0
24.0,1,1,76342.0,1,0,16000.0,0,10.38,0.21,3.0,651,1,0
23.0,0,4,36719.0,0,3,8250.0,3,7.51,0.22,4.0,623,1,0
23.0,0,1,76087.0,0,0,9600.0,3,13.22,0.13,3.0,674,0,0
24.0,0,1,75843.0,4,2,6500.0,4,13.22,0.09,2.0,654,1,0
25.0,0,0,76241.0,2,0,15000.0,0,6.0,0.2,3.0,586,1,0
23.0,0,0,75593.0,0,0,4000.0,5,7.43,0.05,3.0,589,1,0
21.0,0,1,40285.0,0,3,8250.0,4,11.01,0.2,2.0,664,0,0
23.0,1,4,75497.0,1,0,12000.0,1,10.74,0.16,4.0,647,0,0
22.0,1,1,76105.0,0,2,7000.0,5,13.35,0.09,2.0,628,1,0
24.0,0,3,76318.0,2,0,6000.0,3,10.2,0.08,2.0,559,1,0
26.0,0,4,76250.0,4,0,4400.0,3,11.01,0.06,4.0,647,1,0
22.0,1,3,55124.0,0,3,8300.0,1,10.99,0.15,4.0,528,1,0
21.0,0,4,61188.0,0,3,8300.0,0,8.9,0.14,4.0,651,0,0
24.0,0,4,100474.0,0,3,8300.0,2,7.88,0.08,2.0,667,1,0
22.0,1,3,76495.0,0,0,9600.0,0,11.03,0.13,4.0,590,0,0
21.0,0,4,76981.0,0,0,15000.0,1,11.49,0.19,4.0,689,1,0
25.0,1,3,76914.0,1,0,14000.0,4,12.42,0.18,2.0,553,1,0
26.0,1,0,38324.0,2,3,8325.0,4,13.49,0.22,3.0,572,1,0
21.0,1,1,37370.0,0,3,8400.0,1,6.03,0.22,3.0,651,0,0
23.0,1,1,76565.0,2,0,20000.0,1,7.9,0.26,2.0,617,0,0
24.0,1,3,76532.0,2,0,6000.0,5,9.91,0.08,4.0,649,0,0
24.0,0,1,38217.0,2,3,8400.0,5,13.23,0.22,3.0,677,1,0
25.0,0,3,76555.0,0,0,20000.0,3,8.49,0.26,4.0,639,1,0
22.0,1,1,39300.0,0,3,8400.0,1,11.49,0.21,4.0,642,1,0
24.0,1,1,76693.0,3,0,20000.0,5,11.49,0.26,3.0,666,0,0
23.0,1,1,76498.0,1,0,10000.0,4,10.59,0.13,2.0,580,1,0
25.0,1,1,76266.0,6,0,11000.0,5,11.01,0.14,3.0,640,1,0
23.0,1,1,76889.0,3,0,7300.0,1,7.49,0.09,2.0,722,1,0
21.0,0,3,76792.0,0,0,10000.0,4,10.59,0.13,2.0,657,1,0
25.0,0,0,42208.0,4,3,8400.0,4,11.01,0.2,4.0,663,0,0
25.0,1,1,76793.0,2,0,20000.0,2,9.99,0.26,2.0,650,1,0
24.0,1,0,43206.0,0,3,8400.0,5,12.87,0.19,4.0,587,0,0
23.0,0,4,76761.0,0,0,9700.0,3,5.99,0.13,4.0,649,1,0
21.0,1,1,76226.0,0,0,11200.0,0,10.99,0.15,4.0,627,1,0
26.0,0,3,44154.0,6,3,8400.0,3,11.49,0.19,3.0,652,0,0
22.0,1,1,76538.0,0,0,10800.0,3,5.99,0.14,2.0,554,0,0
24.0,1,3,44123.0,3,3,8400.0,1,11.26,0.19,4.0,655,1,0
23.0,1,4,76532.0,0,0,6800.0,4,7.66,0.09,4.0,690,0,0
22.0,0,3,50130.0,0,3,8400.0,1,8.94,0.17,2.0,637,0,0
22.0,0,0,76436.0,0,0,8400.0,5,7.29,0.11,4.0,664,1,0
22.0,1,0,76332.0,1,2,9000.0,1,11.01,0.12,4.0,678,1,0
22.0,1,1,76682.0,0,0,15000.0,3,11.01,0.2,3.0,678,1,0
22.0,1,1,76583.0,0,0,12000.0,3,7.66,0.16,3.0,526,1,0
26.0,1,4,76771.0,3,0,10000.0,3,6.91,0.13,2.0,668,0,0
22.0,1,3,76712.0,0,0,4500.0,1,5.42,0.06,2.0,618,0,0
22.0,1,3,51336.0,0,3,8400.0,3,14.35,0.16,4.0,636,1,0
26.0,1,0,76965.0,0,0,10000.0,2,9.25,0.13,3.0,574,1,0
22.0,1,1,76747.0,0,0,3700.0,1,5.42,0.05,4.0,547,1,0
24.0,0,1,76408.0,2,0,6300.0,5,11.49,0.08,4.0,618,1,0
24.0,0,1,55060.0,1,3,8400.0,1,7.9,0.15,3.0,676,0,0
21.0,1,1,76791.0,0,0,4800.0,5,11.01,0.06,4.0,631,0,0
26.0,1,1,57547.0,8,3,8400.0,5,11.83,0.15,4.0,630,1,0
22.0,1,1,76943.0,0,0,8400.0,3,12.73,0.11,4.0,574,1,0
26.0,0,1,58466.0,4,3,8400.0,0,11.12,0.14,2.0,516,1,0
26.0,0,3,60388.0,5,3,8400.0,2,14.72,0.14,3.0,707,0,0
22.0,1,4,76480.0,0,0,8950.0,4,10.99,0.12,4.0,582,0,0
25.0,1,1,61146.0,5,3,8400.0,3,13.22,0.14,3.0,650,0,0
26.0,1,3,62736.0,2,3,8400.0,0,11.99,0.13,3.0,548,1,0
22.0,1,4,62955.0,0,3,8400.0,4,11.97,0.13,3.0,625,0,0
26.0,1,4,63756.0,3,3,8400.0,3,13.99,0.13,2.0,699,1,0
24.0,1,4,76719.0,2,2,17600.0,2,8.94,0.23,4.0,684,1,0
23.0,1,0,63560.0,3,3,8400.0,1,6.17,0.13,3.0,649,1,0
22.0,1,3,76864.0,0,0,10000.0,4,8.94,0.13,4.0,628,1,0
22.0,0,3,76706.0,0,0,4000.0,0,11.01,0.05,2.0,500,1,0
24.0,1,3,76450.0,0,0,20000.0,4,19.13,0.26,3.0,623,1,0
25.0,0,3,76499.0,2,0,11600.0,0,11.01,0.15,4.0,652,1,0
25.0,1,0,76678.0,4,0,7775.0,0,11.01,0.1,3.0,685,1,0
25.0,0,0,67099.0,4,3,8400.0,1,13.72,0.13,3.0,677,0,0
22.0,0,3,67194.0,0,3,8400.0,5,7.88,0.13,2.0,691,1,0
25.0,0,3,76644.0,1,0,3000.0,1,13.47,0.04,2.0,666,1,0
26.0,0,4,66649.0,1,3,8400.0,3,8.94,0.13,3.0,603,1,0
26.0,0,1,76926.0,8,0,3500.0,3,7.68,0.05,4.0,633,1,0
23.0,0,4,68270.0,2,3,8400.0,0,10.99,0.12,2.0,657,1,0
24.0,0,1,76545.0,2,0,11400.0,4,13.79,0.15,4.0,676,1,0
22.0,0,3,76659.0,3,0,14100.0,1,8.0,0.18,2.0,619,0,0
24.0,1,3,76434.0,1,0,15000.0,3,13.47,0.2,4.0,670,1,0
25.0,1,1,72839.0,0,3,8400.0,3,13.99,0.12,3.0,640,1,0
23.0,1,3,72742.0,0,3,8400.0,5,7.49,0.12,3.0,614,1,0
25.0,0,4,73040.0,2,3,8400.0,5,7.29,0.12,2.0,678,0,0
24.0,0,1,76449.0,1,0,7000.0,0,11.01,0.09,3.0,680,0,0
24.0,0,4,73172.0,4,3,8400.0,4,6.17,0.11,3.0,650,1,0
26.0,1,1,76432.0,4,0,3800.0,2,12.04,0.05,4.0,523,1,0
26.0,1,0,76553.0,4,0,4200.0,2,5.99,0.05,3.0,560,1,0
22.0,1,1,75468.0,0,3,8400.0,3,13.47,0.11,2.0,663,0,0
22.0,0,4,77217.0,0,0,10000.0,0,6.03,0.13,3.0,656,1,0
23.0,1,1,76620.0,2,0,12000.0,3,9.91,0.16,2.0,652,1,0
22.0,0,3,75149.0,0,3,8400.0,1,15.62,0.11,4.0,620,0,0
26.0,1,3,76630.0,3,2,5825.0,2,13.43,0.08,2.0,660,1,0
23.0,1,1,76898.0,0,0,8000.0,5,10.74,0.1,2.0,628,0,0
23.0,1,0,76901.0,1,1,4800.0,0,12.53,0.06,4.0,667,1,0
26.0,1,4,78904.0,5,3,8400.0,5,7.51,0.11,3.0,678,1,0
24.0,1,0,80056.0,3,3,8400.0,2,11.01,0.1,2.0,667,1,0
24.0,0,3,82650.0,1,3,8400.0,5,7.88,0.1,3.0,610,1,0
26.0,1,1,83883.0,4,3,8400.0,4,17.27,0.1,2.0,643,1,0
25.0,0,0,77216.0,3,0,17600.0,1,12.53,0.23,4.0,633,1,0
22.0,1,0,76758.0,0,0,10500.0,4,9.99,0.14,2.0,646,0,0
26.0,1,4,77099.0,4,2,20000.0,5,9.62,0.26,3.0,658,1,0
22.0,1,1,89395.0,0,3,8400.0,3,6.54,0.09,4.0,558,1,0
24.0,1,1,90735.0,1,3,8400.0,1,12.69,0.09,4.0,701,1,0
25.0,1,1,95135.0,1,3,8400.0,0,13.48,0.09,3.0,536,1,0
26.0,0,3,109200.0,4,3,8400.0,4,11.01,0.08,2.0,679,0,0
24.0,0,4,121067.0,4,3,8400.0,3,13.06,0.07,4.0,583,0,0
22.0,1,3,77492.0,0,0,7200.0,1,11.01,0.09,3.0,655,0,0
22.0,0,4,77488.0,0,0,7000.0,1,11.01,0.09,2.0,625,1,0
23.0,1,4,157134.0,3,3,8400.0,3,11.01,0.05,4.0,612,1,0
24.0,0,3,77283.0,0,0,2500.0,0,7.51,0.03,2.0,501,1,0
23.0,1,4,77189.0,2,0,2475.0,5,5.79,0.03,3.0,647,1,0
22.0,1,1,77282.0,0,2,4000.0,5,6.76,0.05,2.0,589,0,0
25.0,1,1,77133.0,2,0,12500.0,2,7.51,0.16,3.0,615,1,0
22.0,0,4,51578.0,0,3,8550.0,3,11.99,0.17,2.0,673,1,0
23.0,1,4,80422.0,0,3,8550.0,1,7.88,0.11,4.0,681,0,0
26.0,0,3,77646.0,5,0,17000.0,3,11.12,0.22,3.0,593,1,0
22.0,0,1,77438.0,1,0,4000.0,0,5.42,0.05,4.0,614,1,0
24.0,1,3,77959.0,5,0,6000.0,5,10.75,0.08,3.0,691,1,0
22.0,0,3,77409.0,0,0,3250.0,1,7.88,0.04,4.0,648,1,0
25.0,0,3,66783.0,4,3,8575.0,0,14.65,0.13,3.0,620,1,0
24.0,0,0,77706.0,3,0,14400.0,3,9.63,0.19,4.0,628,0,0
26.0,1,3,77774.0,1,0,5000.0,2,6.62,0.06,2.0,552,1,0
22.0,1,1,48821.0,0,3,8600.0,5,7.66,0.18,2.0,658,0,0
26.0,1,0,77718.0,2,0,12000.0,1,11.71,0.15,3.0,561,1,0
24.0,0,1,78041.0,1,0,12000.0,5,16.77,0.15,2.0,663,1,0
25.0,1,3,114810.0,7,3,8600.0,2,8.59,0.07,2.0,616,1,0
22.0,0,0,77569.0,1,0,6625.0,0,6.62,0.09,2.0,649,1,0
23.0,0,4,73746.0,0,3,8625.0,1,7.9,0.12,4.0,613,1,0
24.0,1,4,77788.0,1,2,3000.0,1,11.01,0.04,4.0,670,1,0
22.0,0,1,83908.0,0,3,8650.0,3,11.49,0.1,3.0,699,0,0
25.0,0,3,51465.0,4,3,8675.0,1,15.99,0.17,2.0,676,0,0
23.0,0,3,77666.0,0,0,2100.0,1,6.03,0.03,2.0,625,1,0
24.0,1,0,77871.0,1,0,5200.0,0,7.9,0.07,3.0,639,0,0
25.0,1,3,77942.0,4,0,9000.0,2,5.99,0.12,2.0,507,1,0
22.0,0,0,77898.0,1,0,6000.0,5,10.99,0.08,3.0,641,1,0
23.0,1,0,77850.0,0,0,8000.0,0,10.99,0.1,2.0,635,0,0
22.0,1,1,77709.0,0,2,15000.0,1,17.49,0.19,4.0,608,1,0
22.0,0,0,77402.0,0,0,6000.0,1,11.01,0.08,4.0,561,1,0
24.0,1,0,77789.0,0,0,8000.0,5,11.01,0.1,3.0,590,1,0
22.0,1,1,77563.0,0,0,9600.0,4,8.49,0.12,3.0,699,1,0
24.0,0,4,35851.0,0,3,8725.0,3,12.18,0.24,2.0,645,1,0
24.0,1,1,78341.0,2,0,4000.0,5,10.0,0.05,2.0,567,1,0
23.0,0,0,77616.0,0,0,5550.0,5,7.29,0.07,4.0,598,0,0
21.0,0,0,77900.0,0,2,10000.0,3,7.66,0.13,3.0,689,1,0
24.0,1,1,77660.0,5,0,13225.0,3,10.37,0.17,3.0,497,1,0
25.0,1,1,77909.0,0,0,5000.0,3,7.29,0.06,2.0,623,1,0
24.0,0,3,77633.0,1,0,1200.0,5,10.74,0.02,4.0,603,1,0
22.0,1,0,77669.0,0,0,7000.0,3,10.38,0.09,4.0,661,1,0
26.0,1,0,78025.0,2,0,15000.0,2,10.38,0.19,3.0,657,0,0
22.0,1,0,56033.0,1,3,8775.0,1,7.29,0.16,2.0,532,1,0
22.0,1,3,77496.0,0,0,15000.0,5,13.23,0.19,3.0,590,1,0
22.0,1,3,78015.0,0,0,14000.0,4,13.23,0.18,3.0,625,1,0
23.0,0,1,77874.0,0,0,5500.0,0,7.14,0.07,3.0,534,1,0
24.0,0,3,78243.0,0,0,12000.0,1,8.59,0.15,3.0,659,1,0
24.0,1,0,77576.0,0,0,10000.0,0,11.01,0.13,4.0,672,1,0
26.0,1,4,78149.0,0,0,8000.0,4,14.96,0.1,2.0,611,1,0
24.0,1,0,77671.0,1,0,4800.0,5,12.21,0.06,4.0,600,0,0
22.0,1,3,77534.0,2,0,2000.0,3,9.32,0.03,4.0,514,1,0
22.0,0,3,36876.0,0,3,9000.0,1,11.01,0.24,3.0,641,0,0
21.0,1,3,36933.0,0,3,9000.0,3,12.99,0.24,2.0,625,0,0
26.0,0,4,78435.0,4,0,9600.0,4,14.27,0.12,2.0,679,0,0
22.0,1,0,77960.0,4,0,9200.0,4,13.43,0.12,3.0,622,1,0
26.0,1,0,78063.0,4,0,4500.0,3,8.94,0.06,2.0,520,1,0
22.0,1,1,78055.0,0,0,5000.0,5,14.91,0.06,4.0,687,0,0
24.0,0,3,38298.0,5,3,9000.0,4,10.38,0.23,4.0,631,1,0
23.0,0,4,78491.0,0,0,10000.0,3,11.01,0.13,4.0,710,1,0
23.0,0,4,78423.0,0,0,7000.0,3,10.99,0.09,2.0,635,1,0
23.0,1,0,78861.0,1,0,5000.0,1,11.01,0.06,2.0,572,0,0
24.0,0,4,78322.0,3,0,1200.0,1,14.72,0.02,2.0,694,0,0
25.0,0,1,78690.0,0,2,12000.0,4,13.48,0.15,4.0,692,0,0
23.0,1,1,78232.0,1,0,10000.0,1,12.18,0.13,4.0,591,1,0
21.0,1,1,78529.0,2,0,15000.0,1,11.83,0.19,2.0,687,0,0
21.0,0,1,40638.0,1,3,9000.0,1,12.69,0.22,3.0,538,0,0
22.0,1,0,40340.0,0,3,9000.0,1,11.99,0.22,4.0,633,1,0
25.0,0,0,40006.0,6,3,9000.0,4,5.79,0.22,3.0,604,1,0
25.0,1,3,40391.0,2,3,9000.0,3,7.14,0.22,2.0,652,1,0
24.0,1,4,42096.0,2,3,9000.0,0,11.83,0.21,4.0,701,0,0
24.0,0,1,78468.0,0,0,14500.0,1,10.99,0.18,4.0,592,0,0
24.0,1,3,41953.0,3,3,9000.0,0,13.16,0.21,3.0,633,1,0
26.0,0,4,78644.0,4,0,17500.0,2,11.01,0.22,2.0,640,1,0
25.0,1,0,78820.0,2,0,4500.0,1,10.65,0.06,2.0,606,1,0
21.0,1,1,42862.0,1,3,9000.0,3,8.94,0.21,3.0,637,0,0
26.0,1,3,78533.0,3,0,2000.0,3,11.99,0.03,4.0,674,1,0
23.0,0,1,78649.0,0,0,4000.0,4,13.99,0.05,2.0,591,1,0
23.0,0,0,43966.0,3,3,9000.0,1,9.99,0.2,2.0,575,1,0
24.0,1,3,78451.0,1,0,11000.0,5,5.79,0.14,3.0,652,1,0
23.0,0,3,44298.0,1,3,9000.0,0,11.11,0.2,3.0,645,1,0
23.0,0,3,78500.0,0,0,2400.0,0,13.23,0.03,2.0,652,1,0
26.0,1,1,79017.0,4,2,3000.0,3,11.01,0.04,4.0,618,1,0
26.0,1,4,78805.0,1,0,7500.0,0,13.47,0.1,3.0,628,1,0
26.0,0,1,78936.0,4,0,4000.0,0,9.63,0.05,4.0,657,1,0
26.0,0,0,79386.0,4,0,15000.0,5,10.99,0.19,2.0,656,0,0
26.0,1,1,79065.0,5,2,10000.0,5,13.98,0.13,3.0,584,1,0
22.0,1,1,78829.0,1,0,2500.0,5,14.61,0.03,2.0,699,0,0
26.0,1,4,79112.0,6,0,3000.0,4,18.25,0.04,4.0,670,0,0
23.0,1,3,44505.0,3,3,9000.0,5,10.78,0.2,4.0,605,1,0
23.0,1,0,79056.0,0,0,10500.0,1,6.03,0.13,4.0,679,0,0
21.0,1,4,44333.0,0,3,9000.0,5,10.39,0.2,2.0,635,1,0
24.0,1,3,45499.0,6,3,9000.0,5,7.14,0.2,2.0,551,1,0
26.0,0,4,79279.0,4,0,10000.0,2,6.62,0.13,3.0,700,1,0
22.0,0,3,46043.0,0,3,9000.0,3,9.63,0.2,4.0,676,1,0
24.0,0,3,79182.0,3,0,12000.0,5,12.69,0.15,4.0,591,1,0
23.0,1,1,78953.0,2,0,8200.0,1,6.62,0.1,4.0,694,1,0
25.0,1,4,78691.0,0,0,12000.0,5,7.9,0.15,4.0,606,0,0
23.0,1,3,79049.0,0,2,6000.0,4,10.65,0.08,2.0,612,1,0
23.0,0,3,78658.0,0,0,10200.0,3,7.9,0.13,3.0,608,1,0
24.0,1,3,46940.0,0,3,9000.0,0,7.9,0.19,2.0,614,1,0
22.0,1,1,47094.0,0,3,9000.0,3,10.83,0.19,2.0,634,0,0
23.0,0,3,48853.0,0,3,9000.0,4,11.99,0.18,3.0,573,0,0
26.0,0,1,79031.0,7,0,17000.0,2,9.91,0.22,2.0,600,1,0
24.0,1,1,49020.0,0,3,9000.0,5,11.99,0.18,4.0,707,1,0
22.0,0,0,49292.0,0,3,9000.0,1,10.59,0.18,4.0,598,1,0
24.0,0,3,79062.0,1,0,12000.0,4,9.91,0.15,3.0,569,1,0
23.0,0,0,49059.0,4,3,9000.0,5,7.49,0.18,3.0,569,1,0
23.0,0,1,48658.0,0,3,9000.0,1,12.61,0.18,2.0,591,1,0
24.0,0,3,78617.0,4,0,6300.0,4,11.71,0.08,2.0,652,0,0
22.0,0,3,79142.0,0,0,7200.0,4,8.9,0.09,2.0,671,0,0
25.0,0,4,48842.0,4,3,9000.0,4,12.53,0.18,2.0,635,0,0
26.0,0,4,79010.0,4,0,12000.0,5,7.9,0.15,2.0,673,0,0
23.0,1,3,78531.0,0,0,12000.0,4,7.9,0.15,3.0,618,0,0
24.0,0,1,78972.0,1,0,6000.0,1,6.03,0.08,3.0,672,1,0
24.0,1,4,79214.0,1,0,6600.0,0,10.65,0.08,2.0,634,1,0
24.0,1,1,78831.0,3,0,7200.0,5,17.58,0.09,4.0,574,0,0
26.0,1,0,79089.0,3,0,5000.0,1,7.51,0.06,2.0,525,0,0
21.0,1,1,79097.0,0,0,10000.0,5,6.03,0.13,3.0,608,1,0
23.0,1,3,51607.0,1,3,9000.0,5,8.49,0.17,4.0,661,0,0
24.0,0,1,79005.0,0,0,8000.0,4,12.69,0.1,2.0,641,1,0
21.0,0,3,78958.0,0,0,2200.0,0,12.42,0.03,3.0,646,1,0
23.0,0,4,51512.0,1,3,9000.0,0,7.51,0.17,4.0,712,1,0
23.0,0,3,79266.0,1,0,7425.0,0,6.03,0.09,4.0,649,1,0
26.0,0,1,52489.0,5,3,9000.0,4,14.96,0.17,2.0,558,1,0
25.0,1,3,52439.0,2,3,9000.0,3,6.76,0.17,4.0,645,0,0
24.0,0,1,79198.0,1,0,4200.0,4,15.27,0.05,2.0,620,1,0
26.0,1,3,78877.0,2,0,8000.0,5,17.27,0.1,3.0,584,0,0
26.0,1,1,52585.0,6,3,9000.0,4,13.85,0.17,4.0,727,1,0
22.0,0,3,52446.0,1,3,9000.0,1,14.54,0.17,4.0,630,1,0
23.0,0,1,78931.0,3,0,7000.0,3,7.9,0.09,4.0,659,0,0
23.0,1,0,52715.0,0,3,9000.0,1,6.17,0.17,3.0,657,0,0
24.0,1,4,78991.0,0,0,3300.0,4,7.51,0.04,4.0,594,0,0
26.0,0,1,53994.0,3,3,9000.0,0,10.99,0.17,2.0,688,0,0
25.0,1,1,53651.0,1,3,9000.0,3,7.29,0.17,3.0,628,1,0
25.0,1,3,53946.0,3,3,9000.0,3,8.94,0.17,3.0,512,1,0
25.0,1,4,54423.0,0,3,9000.0,4,10.65,0.17,4.0,523,1,0
23.0,1,0,55008.0,0,3,9000.0,1,10.65,0.16,2.0,632,1,0
25.0,1,0,78765.0,2,0,10000.0,1,12.99,0.13,2.0,653,0,0
22.0,1,1,54879.0,0,3,9000.0,4,7.9,0.16,3.0,596,0,0
23.0,0,1,55153.0,2,3,9000.0,1,5.99,0.16,3.0,591,1,0
21.0,1,3,55000.0,3,3,9000.0,3,8.49,0.16,3.0,659,1,0
22.0,0,3,54910.0,1,3,9000.0,1,14.26,0.16,3.0,654,0,0
22.0,1,4,78714.0,0,0,12800.0,1,5.99,0.16,4.0,624,1,0
23.0,1,1,79229.0,4,0,7000.0,5,8.49,0.09,4.0,712,1,0
26.0,0,0,78857.0,2,2,4800.0,2,13.49,0.06,2.0,633,1,0
22.0,1,4,55101.0,1,3,9000.0,1,11.48,0.16,4.0,551,1,0
26.0,1,3,54637.0,3,3,9000.0,0,10.39,0.16,2.0,703,0,0
22.0,1,3,54929.0,0,3,9000.0,4,14.35,0.16,4.0,598,1,0
26.0,1,0,78723.0,5,0,5000.0,0,5.42,0.06,4.0,642,1,0
23.0,1,0,78862.0,0,0,4000.0,1,11.49,0.05,4.0,650,1,0
24.0,1,1,78869.0,1,2,4400.0,4,16.89,0.06,2.0,603,0,0
23.0,0,1,79200.0,0,0,16500.0,5,7.49,0.21,3.0,528,0,0
23.0,1,0,79348.0,2,0,3600.0,5,7.49,0.05,3.0,662,1,0
24.0,0,3,56466.0,0,3,9000.0,3,5.79,0.16,3.0,625,1,0
26.0,1,2,56282.0,3,3,9000.0,4,7.14,0.16,3.0,681,1,0
24.0,1,1,56442.0,0,3,9000.0,4,13.22,0.16,3.0,595,0,0
23.0,1,0,56322.0,2,3,9000.0,4,9.99,0.16,3.0,621,0,0
25.0,0,3,57087.0,1,3,9000.0,3,11.01,0.16,3.0,564,0,0
24.0,1,0,56838.0,6,3,9000.0,1,11.49,0.16,4.0,647,1,0
25.0,0,3,57431.0,4,3,9000.0,0,7.51,0.16,3.0,501,1,0
22.0,1,4,58424.0,0,3,9000.0,1,12.53,0.15,4.0,625,1,0
23.0,0,3,78819.0,2,0,18000.0,0,9.99,0.23,4.0,605,1,0
22.0,0,0,58958.0,3,3,9000.0,0,7.88,0.15,2.0,652,1,0
22.0,1,3,78838.0,0,2,7000.0,5,11.49,0.09,4.0,626,1,0
26.0,0,1,79036.0,2,0,20500.0,1,6.99,0.26,2.0,655,0,0
26.0,1,1,58585.0,6,3,9000.0,4,8.94,0.15,3.0,626,1,0
25.0,1,1,58749.0,3,3,9000.0,4,13.79,0.15,2.0,658,0,0
22.0,1,3,60358.0,0,3,9000.0,4,14.35,0.15,4.0,586,0,0
24.0,0,1,78637.0,6,0,9600.0,1,11.99,0.12,3.0,558,1,0
25.0,0,1,60739.0,5,3,9000.0,0,12.69,0.15,3.0,675,0,0
25.0,0,1,78767.0,4,0,12000.0,4,7.49,0.15,4.0,703,0,0
24.0,0,0,78918.0,4,0,6000.0,4,10.99,0.08,2.0,640,1,0
26.0,1,1,79393.0,4,0,8000.0,2,6.99,0.1,3.0,614,1,0
20.0,1,0,78837.0,0,0,4800.0,1,9.99,0.06,2.0,598,1,0
23.0,1,3,60893.0,0,3,9000.0,4,12.18,0.15,4.0,692,0,0
26.0,1,0,60633.0,4,3,9000.0,1,6.17,0.15,4.0,579,0,0
26.0,0,0,61171.0,2,3,9000.0,2,7.66,0.15,3.0,540,1,0
26.0,1,0,62335.0,5,3,9000.0,0,8.94,0.14,2.0,554,1,0
24.0,0,1,78714.0,0,0,14000.0,1,8.49,0.18,3.0,611,0,0
23.0,1,0,78722.0,3,0,2275.0,0,11.01,0.03,2.0,651,1,0
25.0,0,0,79138.0,4,0,1200.0,2,10.99,0.02,2.0,680,1,0
24.0,0,3,78658.0,2,0,8000.0,3,10.99,0.1,3.0,624,1,0
23.0,0,1,62086.0,1,3,9000.0,1,10.99,0.14,2.0,575,1,0
24.0,0,0,62062.0,3,3,9000.0,3,5.79,0.15,3.0,687,0,0
22.0,1,1,62469.0,2,3,9000.0,1,15.33,0.14,4.0,573,0,0
23.0,1,1,78832.0,2,0,8500.0,1,15.23,0.11,3.0,641,0,0
26.0,0,3,62338.0,1,3,9000.0,0,13.61,0.14,2.0,566,0,0
23.0,1,3,78915.0,0,0,7000.0,3,6.99,0.09,4.0,677,1,0
26.0,1,0,78522.0,3,0,12000.0,2,10.99,0.15,4.0,653,1,0
26.0,0,1,63426.0,8,3,9000.0,1,8.0,0.14,4.0,669,1,0
23.0,1,3,63389.0,2,3,9000.0,5,12.69,0.14,2.0,648,0,0
